source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
They can start to look at common pathways - other things that they simply haven 't been able to do before .,Mereka dapat mulai melihat rute umum - suatu cara lain yang belum pernah dapat mereka lakukan sebelumnya .,22,20-30,Mereka bisa mulai melihat jalur-jalur umum – hal-hal yang mereka sebelumnya tidak dapat dilakukan.,0.0321016258945878,4,4,4,4,5
"And ambiguity , to me , is very uncomfortable in my life , and I have it . Moral ambiguity .","Dan ambiguitasm , bagi saya , adalah sangat tidak nyaman dalam hidup saya , dan saya memilikinya . Ambiguitas moral .",21,20-30,"Dan ambiguitas, bagi saya, sangat tidak nyaman dalam hidup, dan saya memilikinya. Ambiguitas moral.",0.1419137752072877,5,5,5,5,5
"Now get this , there results of the audition showed that there was a 50 percent increased chance a woman would progress past the preliminary stage .","Nah , dengarkan ini , hasil audisi tersebut menunjukkan ada peningkatan peluang sebesar 50 persen bagi seorang perempuan melewati tahap awal .",27,20-30,"Sekarang, ini, hasil audisi menunjukkan bahwa ada peningkatan 50 persen peluang seorang wanita akan lolos melewati tahap awal.",0.0396159538615192,5,5,5,5,5
"And this is an amazing picture , because this is his life support system , and he 's looking over his life support system .",Dan gambar ini benar-benar luar biasa karena inilah sistem pendukung kehdiupannya dan dia memandang sistem pendukung kehidupannya .,25,20-30,"Dan ini adalah gambar yang luar biasa, karena ini adalah sistem pertahanannya, dan dia ‘ sedang melihat sistem pertahanannya.",0.0313625866950701,3,3,3,3,3
"So military technologies can influence the course of the world , can make or break world peace - and there lies the issue with cyber weapons .","Jadi teknologi militer bisa mempengaruhi sejarah dunia , bisa menciptakan atau menghancurkan kedamaian dunia - dan ada masalah persenjataan siber .",27,20-30,"Teknologi militer dapat memengaruhi jalannya dunia, bisa membuat atau membongkar perdamaian dunia – dan itulah masalahnya dengan senjata siber.",0.0137049842235804,4,4,4,4,4
"We 're being corrected , and the primary policemen are women , because we are the carriers of the tradition .",Kesalahan kita diperbaiki . Dan penjaga utamanya adalah wanita karena kita adalah penerus tradisi .,21,20-30,"Kami sedang diperbaiki, dan polisi utama adalah perempuan, karena kami adalah pembawa tradisi.",0.0175322016496728,4,5,5,4,5
"And so when I heard that eye specialist tell me all the things , a big fat "" "" no , "" "" everybody imagines I was devastated .","Dan ketika saya mendengar ahli mata itu menceritakan semuanya , "" "" tidak "" "" besar , semua orang membayangkan betapa hancurnya saya",29,20-30,"Dan begitu aku mendengar bahwa spesialis mata memberitahuku semua hal yang, sebuah ""no"" besar dan ""no"" yang semua orang bayangkan, aku sangat terpengaruh.",0.0230508986265666,3,3,3,3,3
"A magazine I 'd recently launched called Business 2.0 was fatter than a telephone directory , busy pumping hot air into the bubble .","Majalah lainnya yg belum lama ini saya mulai , Business 2.0 lebih gemuk dari buku telpon , sibuk ikutan menggelembungkan pasar modal -",24,20-30,"Sebuah majalah yang baru saja saya luncurkan bernama Business 2.0 adalah lebih padat dari direktori telepon, memompa udara panas ke dalam gelembung.",0.0220747325121906,4,4,4,4,4
"Amanda looked at it and she said , it 's an opportunity for me to reclaim my symmetry and to embrace my authenticity .","Amanda melihatnya dan berkata , ini kesempatan bagi saya untuk mendapatkan kembali keseimbangan dan merengkuh keaslian saya .",24,20-30,"Amanda melihatnya dan dia berkata, “Ini adalah kesempatan bagiku untuk merebut kembali simetrinya dan menerima diriku yang otentik.”",0.0660767755465554,4,5,5,4,5
MK : We 've got some places we can go . ( MS : Okay . ) Turn the camera off .,MK : Kita punya beberapa tempat . ( MS : Baik ) . Matikanlah kameranya .,22,20-30,MK : Kita punya beberapa tempat yang bisa kita kunjungi. ( MS : Oke. ) Matikan kamera.,0.3682139814518999,5,5,5,5,5
"It ' s not an either / or ; it ' s an "" "" and . "" "" You can be serious and play .","Ini bukanlah atau , tapi adalah dan . Kamu bisa serious dan bermain .",26,20-30,It’s not either / or; it’s an “ ” and . “ ” You can be serious and play.,0.0121090130264418,2,2,2,2,2
"When we started , over 20 years ago , 1,000 children were being paralyzed every single day by this virus .","Saat kami mulai 20 tahun lalu , 1.000 anak-anak menjadi lumpuh setiap harinya karena virus ini .",21,20-30,"Ketika kita mulai, lebih dari 20 tahun lalu, 1.000 anak setiap hari mengalami kelumpuhan akibat virus ini.",0.0305876034645802,5,5,5,5,5
"We have all heard about the tremendous human loss in the earthquake in Haiti , but we haven 't heard enough about why all those lives were lost .","Kita telah mendengar banyaknya korban jiwa akibat gempa bumi di Haiti , namun kita belum banyak mendengar mengapa mereka kehilangan nyawa .",29,20-30,"Kita semua telah mendengar tentang kehilangan manusia yang luar biasa dalam gempa bumi di Haiti, tetapi kita belum mendengar cukup tentang mengapa semua orang tersebut meninggal.",0.059176607008977,4,5,5,4,5
"These are all countries in southern Africa where between one in seven , and one in three of all adults , are infected with HIV .",Ini semua adalah negara di Afrika Selatan di mana antara satu dari tujuh dan satu dari tiga dari semua orang dewasa terinfeksi dengan HIV .,26,20-30,"Berikut adalah terjemahan teks tersebut ke dalam Bahasa Indonesia:

“Ini semua negara di Afrika Selatan di mana antara satu dalam tujuh dan satu dalam tiga dari seluruh dewasa yang terinfeksi HIV.”",0.2979336086860004,2,3,3,2,3
"Now you may find it acceptable that yes , in the religious field , humans cooperate by believing in the same fictions .","Sekarang Anda dapat menerima bahwa di tataran religi , manusia bekerja sama dengan mempercayai cerita yang sama .",23,20-30,"Sekarang Anda mungkin menganggapnya masuk akal bahwa dalam bidang agama, manusia bekerja sama dengan percaya pada fiksi yang sama.",0.161955701285324,5,5,5,5,5
"But I think it sums up my talk rather well , this , that where there is trust , there is music - by extension life .","Namun saya rasa hal itu menyimpulkan presentasi ini cukup baik yaitu saat tidak ada kepercayaan , tidak ada musik - dan lebih jauh lagi , tidak ada kehidupan .",27,20-30,"Tapi aku pikir ini cukup baik merangkum apa yang aku katakan, ini, itu, di mana ada kepercayaan, ada musik – oleh karena itu, kehidupan.",0.0418499405981162,4,4,4,4,4
"But I think his son will understand this , and will have no sense of grudge , or sense of being neglected , I think .",Namun saya rasa putranya akan mengerti dan tidak pernah mendendam atau merasa diabaikan .,26,20-30,"Tapi aku pikir putranya dia akan mengerti ini, dan tidak akan punya rasa dendam atau rasa ditinggalkan, aku pikir.",0.0350254123106397,5,4,4,5,5
"They go , "" "" Well , he 's certainly not dumb enough to stab himself through the skin to entertain us for a few minutes .","Mereka berpikir , "" "" Pastinya dia tidak bodoh menusuk dirinya sendiri melalui kulit untuk menghibur kita selama beberapa menit . "" """,27,20-30,"Mereka bilang, ““ Ya, dia pasti tidak cukup bodoh untuk menembak dirinya sendiri melalui kulit untuk menghibur kita selama beberapa menit.”",0.3796561410235641,2,2,2,2,2
"But I want to take you into one cluster that 's particularly important to me , and that 's the environment .","Tapi saya ingin membawa Anda ke salah satu gugusan itu sangat penting bagi saya , dan itu adalah lingkungan .",22,20-30,"Tapi aku ingin membawa kamu ke satu kelompok yang sangat penting bagiku, dan itu adalah lingkungan.",0.0761852189358989,5,5,5,5,5
What the polio eradication program is trying to do is to kill the virus itself that causes polio everywhere on Earth .,Apa yang masih dicoba dilakukan oleh program pemberantasan polio adalah membunuh virus yang menyebabkan polio di mana saja di muka Bumi ini .,22,20-30,Program eradikasi polio berusaha untuk membunuh virus itu sendiri yang menyebabkan polio di seluruh dunia.,0.1192854051029468,5,5,5,5,5
"Because when systems are broken , like the ones that we 're seeing around the world , it 's an opportunity for invention and for innovation .","Karena kita sistem telah rusak , seperti yang saat ini sedang kita lihat di seluruh dunia , ini adalah kesempatan untuk penemuan dan pembaruan .",27,20-30,"Karena ketika sistem rusak, seperti yang kita lihat di seluruh dunia, itu adalah kesempatan untuk inovasi dan inovasi.",0.1578475960712,3,4,4,3,4
"We had built libraries and we had built neighborhoods , but we had never really connected the two with any sort of walkability .","Kami sudah membangun perpusatakaan-perpustakaan dan daerah perumahan , tapi kami belum betul-betul menghubungkan keduanya agar bisa ditempuh dengan berjalan kaki .",24,20-30,"Kami telah membangun perpustakaan dan membangun permukiman, tetapi kami belum pernah benar-benar menghubungkan keduanya dengan cara berjalan kaki.",0.0334928840205044,4,5,5,4,5
"The computer in your cellphone today is a million times cheaper , a million times smaller , a thousand times more powerful .","Komputer di ponsel Anda sekarang satu juta kali lebih murah , satu juta kali lebih kecil , seribu kali lebih kuat .",23,20-30,"Komputer di ponselmu hari ini jauh lebih murah, jauh lebih kecil, dan jauh lebih kuat seratus kali lipat.",0.0297535614176107,3,5,5,3,5
"( Applause ) Okay , so no files , this place , no paperwork , no distance , 24 / 7 working .","( Tepuk Tangan ) Okay , jadi tidak ada dokumen-dokumen , tidak ada arsip-arsip , tidak ada jarak , 24 / 7 bekerja .",23,20-30,"( Cheers ) Oke, jadi tidak ada file, tempat ini, tidak ada dokumen, tidak ada jarak, 24/7 bekerja.",0.0599553069619519,4,4,4,4,4
"If you are living in one of the places where the roughly half-billion unaccounted for mines are scattered , you can fling these seeds out into the field .","Apabila anda tinggal di satu tempat seperti itu di mana kurang lebih setengah juta ranjau tersebar mana-mana , anda dapat menyebarkan biji ini ke ladang / lapangan",29,20-30,"Jika Anda tinggal di salah satu tempat di mana ribuan milion benamnya yang tidak terhitung jumlahnya tersebar, Anda dapat melempar biji-bijian ini ke ladang.",0.0304189032549096,2,3,3,2,3
"And there was an article written in the New York Times , September 2010 , that stated : "" Just Manic Enough . ""","ada artikel di New York Times , bulan September 2010 , yang menyatakan : "" Just Manic Enough . """,24,20-30,"Dan ada sebuah artikel yang ditulis di New York Times, September 2010, yang menyatakan: “Hanya cukup Manis.”",0.0589786403651638,2,4,4,2,3
"Let me , let me push the button . "" "" And Grandma pushed the button , and she said , "" "" Oh , fantastic !","Biar aku , aku saja yang menekan tombolnya . "" "" Dan Nenek menekan tombolnya , dan dia berkata , "" "" Wah , keren .",27,20-30,"Biarkan aku, biarkan aku mendorong tombol itu. “ “ Dan nenek mendorong tombol itu, dan dia berkata, “ “ Oh, fantastis!",0.0181047570210743,5,4,4,5,5
"And one of the first things that surprised me when I got on board Kendal was , where are all the people ?","Dan salah satu hal pertama yang mengejutkan saya ketika saya di atas Kendal adalah , dimanakah semua orang berada ?",23,20-30,"Dan salah satu hal pertama yang mengejutkan saya saat tiba di Kendal adalah, di mana semua orang?",0.3758943020766713,5,5,5,5,5
"Another 50 patients got a dummy placebo sugar pill with no active ingredient , and only one of them died .","50 pasien lainnya diberikan plasebo tanpa kandungan aktif apa-apa , dan hanya 1 orang yang meninggal .",21,20-30,"Lima puluh pasien menerima pil placebo kosong tanpa bahan aktif, dan hanya satu di antaranya meninggal.",0.0290603563364351,5,5,5,5,5
"I mean , this was a really fun experiment to start with , and we actually got to do it twice .","Maksud saya , percobaan ini sangat menyenangkan dan kami melakukannya 2 kali .",22,20-30,"Saya maksud, ini adalah eksperimen yang sangat menyenangkan untuk dimulai, dan kita benar-benar bisa melakukannya dua kali.",0.0305876034645802,5,4,4,5,5
"Now , of course , that idea has brought us all of the computer technology we have today and so on .","Sekarang , tentunya , ide tersebut telah membawakan kita semua teknologi komputer yang kita punya sekarang dan sebagainya .",22,20-30,"Sekarang, tentu saja, ide itu membawa kita semua teknologi komputer yang kita miliki saat ini dan seterusnya.",0.2691657462399099,5,5,5,5,5
"And before I get started today , since many of you are wondering , I just wanted to get it out of the way .","Dan sebelum saya memulainya hari ini , karena banyak di antara Anda yang penasaran , saya akan mengungkapkannya .",25,20-30,"Dan sebelum saya mulai hari ini, sejak banyak dari Anda bertanya-tanya, saya hanya ingin mengoreksinya.",0.0619275892376825,3,4,4,3,4
"So half of the customers are going to go from high choice , 56 car colors , to low choice , four gearshifts .","jadi setengah dari pelanggan akan mulai dari pilihan yang banyak , 56 pilihan , hingga pilihan yang sedikit , empat macam persneling .",24,20-30,"Jadi, setengah dari pelanggan akan beralih dari pilihan tinggi (high choice) dengan 56 pilihan warna mobil, ke pilihan rendah (low choice) dengan 4 transmisi.",0.1370614632695974,5,5,5,5,5
"Now , some fashion designers will say , "" "" It 's only in the United States that we don 't have any respect .","Sekarang , beberapa perancang fashion akan berkata , Hanya di Amerika Serikat kami tidak dihormati .",25,20-30,"Sekarang, beberapa desainer mode akan mengatakan, ““ Hanya di Amerika Serikat kita tidak memiliki rasa hormat.”",0.1760928267911618,4,3,3,4,4
